summarize: Kelly: I need you guys! i'm feeling down! :( Sam: what's wrong babe? Kelly: i went on a date with Tom yesterday evening and thought he was gonna pop the question :( Grace: but he didn't? Kelly: No :( Grace: why did you think he was gonna do it? Kelly: don't know just had that feeling and he called it a special date.. Sam: so you thought he meant the ring! Kelly: yeah.. silly me! :( Grace: why did he call it special then? Kelly: we went to a very popular restaurant which you have to book weeks in advance! Grace: did you tell him? Kelly: nope!  Grace: oh dear! :( Sam: should have told him!	Kelly is upset, because her boyfriend took her to a fancy restaurant on a special date, so she suspected he was going to propose, which he did not.
summarize: Mia: We should collect some money for this family Mia: I can't stop thinking about their problems Lene: yes, and they were so hospitable Terry: I think we could organise a little street-funding in Berlin Terry: and then just send them the money Peter: But can one collect money just like this? Mia: I doubt. One has to register an organisation Mia: otherwise people would just embezzle money all the time	Mia, Lene, Terry and Peter are planning to raise some money for this family. It is necessary to register an organization to be able to raise money, as Mia points out.
summarize: Kate: Hey, are you ok? Clark: Yeah, why? Kate: Just asking. I've heard some rumours in the cafeteria. Is it true you're changing jobs? Clark: It is. Seems like everyone's talking about it :-( Kate: Is it because of that clash with the big boss? Clark: Yes and no. It's not that simple. People will be talking different things. Kate: Hey! I don't give a fuck what they are saying. Let them talk. I'm more interested in your version of events. Clark: My version? I don't even know where to start. There was this old bugger, my health issues, some fits of depression. Maybe I'm just burnt-out. I just want a change. Kate: Listen. You're the one who's always backed me up. I'm really sorry about all that shit. Clark: Thanks, Kate.  Kate: :-) Clark: I'll be fine. I've already done some re-thinking.  Kate: Hope it'll be all for the good. But it doesn't change the fact that weI'll miss you.   Clark: We? Kate: Well, there's me, Gina, Tom...there are a few black sheep in this 'corporate family'. Clark: Yeah... the 'corporate family' with the big daddy. I'm really sick of his 'committment to duties'. Kate: Me too :-(  Clark: You cannot teach an old dog new tricks. Kate: Come to think of that now I don't know if I'm more sorry for you or for me because I must stay here.  Clark: Why? Kate: Primo, I'm not as outspoken as you. I can't stand my ground like you. So probably, I'll be stuck in this hell... like... forever? Clark: Don't make a hero of me. Kate: Secundo, with the mortgage that we took last year and the kids... No, I can't risk that much. Clark: I know. It's a little different in my case. Sorry, Kate. Kate: So, you know. Should you need some devoted team to lead your campaign, do not hesitate to contact us :-)  Clark: You're the best! Kate: I've been learning from the best :-) Clark: Good girl!  Kate: Keep my fingers crossed for you! Clark: Thx	Clark is changing jobs. People gossip about possible reasons why he's leaving the corporation. In fact it was a combination of different factors. Kate has to stay in the job because she took a mortgage last year and has children to keep. 
summarize: Carol: Send us some baby pics! Fred: Martha is taking a lot of them. Martha: Okay, I'll just choose the cutest ones... Carol: Awwww, he's so cute! He smiles a lot, I see... Martha: Oh yes, he's such a good boy. Fred: :) Carol: Does he let you sleep at night? Fred: Well, not really, he wakes up every 3 hours... Martha: Oh, come on! It's not you who feeds him!  Carol: Haha, I see! Fred: Yeah, it's not be, but you always ask me to change the diapers! Martha: Anyways, yes, the baby is sweet! ;) Carol: Are you free this weekend? I'd like to meet the little man. Fred: Sure, why don't you come for a lunch on Saturday? Martha: That'd be great! Carol: Sure! 2 pm is OK for you, guys? Martha: Perfect! 	Martha feeds her baby every 3 hours. Fred always changes baby's diapers. Carol wants to meet their baby so will come for lunch 2 pm on Saturday. 
summarize: Robert: Bring in the next set of candidates, please. Lucy: Sorry, boss. They all left. Robert: Damn. Why? Lucy: Well, one had another interview and the other two got tired of waiting. Robert: I was way too long with that last guy. Lucy: Hopefully that's a good thing? Robert: Yes and no. He was qualified but I'm not sure. Lucy: Shall I call the others to reschedule? Robert: Yes. Apologize for me, please? Lucy: I already did. I think it was kind of a domino effect. One left than the others decided to. Lucy: I'm not sure the one guy really had an appointment, but... Robert: OIC... Lucy: Yeah, but I'll call them. I kind of hinted at that anyway. Robert: Thanks. Meanwhile, send that last guy's personality exam results in will you? Lucy: Sure. Robert: I hate those things but it may be the deciding factor here. Lucy: No problem. Robert: Then I'm off to lunch. Let Harrison know I'll be on time for today's meeting. Lucy: Sure.	Robert wants Lucy to send more candidates he might interview, but they all left. One of them had another appointment and the other one was tired of waiting. Robert spent too much time with previous candidate. The candidate was qualified but Robert is not convinced to hire him. 
summarize: Yoan: hi Mark, how is it going bro? Mark: great... and you? Yoan: great! tell me please, is it possible to lend me one of your Playstations? Yoan: not the old ones though ! Mark: haha yeah sure... well now I am playing with PS4, I can lend you the PS3 Mark: does that work for you? Yoan: yes! thanks... do you have two joysticks? Mark: yes of course! Yoan: and can you lend me a video game where we can play in pairs? I wanted to play with my girl Mark: humm... let me think..  Mark: I am a loner lol I mostly have individual video games 🤣 Yoan: 😂 that is why I asked! Mark: but you can buy ones for cheap from a store next to my house! Yoan: ok, oerfect. When can I come over to take it? Mark: anytime today, I am just chilling at home. 	Yoan asks Mark to lend him his PS3 and one of the co-op games. Marc has no such games but he recommends Yoan a cheap video game store nearby.
summarize: Michelle: heyoo Naomi: hi bby Michelle: how are you?😊 Naomi: tired. bored. up and breathing 😂 Michelle: my story will cheer you up Naomi: im all ears Michelle: Anne and I went to cafeteria. we were standing in the line and I started telling her how much I want Mikey to ask me out Michelle: and the worst thing happened... Naomi: what 😯 Michelle: he was right behind us!!! 😭 Naomi: OMG, what are the odds Michelle: ikr 😩 Naomi: did he say anythaang? Michelle: nope, he pretended he didnt hear it. Naomi: I guess its not that bad, if he heard it he will think about it and maybe he will ask you out eventually Michelle: this is the best case scenario. gotta go, thanks Naomi: what a story, good luck with that guy	Michelle was in cafeteria with Anne. Michelle wants Mike to ask her out and she told Anne about it. Mike was staying behind them, but he pretended not to hear it.
summarize: Jason: Did you call the clinic? James: Shit! I forgot... Jason: I knew that...	James forgot to call the clinic.
summarize: Rita: Do u wanna build a snowman? Pam: sure, but there's no snow... Rita: I know but I felt like saying that Pam: u r crazy!:)	Rita and Pam won't build a snowman, because there is no snow. 
summarize: Anne: Baby I can't go out tonight Jimmy: whyyyy? :( Anne: I think it's stomach flu Jimmy: OMG NOOOOOOOOOOO Anne: yes Anne: I'm in pain Jimmy: poor baby Anne: :( Jimmy: Can I do sth for you? Come by and take care of you? Anne: Ugh, no, it's ugly Anne: if you know what I mean Jimmy: <3 I'm very sorry Jimmy: and so is going to be Betty Anne: I know wish her happy birthday for me Jimmy: :* I will	Anne can't come to Betty's birthday party because of stomach flu.
